15.591,16.709,17.92,19.117,20.06,20.773,21.671,22.367,15.538,16.347,30.646,18.591,19.342,20.094,21.265,21.442,15.822,16.576,17.166,32.445,18.719,19.106,20.174,20.893,16.045,16.632,16.756,17.969,32.067,20.023,20.489,22.561,17.312,19.832,17.53,17.789,19.092,21.998,24.062,26.771,22.42,20.055,18.469,18.674,24.026,26.377,29.747,31.73,46.62,43.99,36.909,31.124,31.23,31.201,31.274,32.241,31.702,48.757,52.22,50.974,69.171,61.597,51.572,87.617,39.791,46.691,53.856,79.412,68.149,62.332,65.484,27.849,24.469,27.408,31.564,34.576,35.617,36.08,36.674,36.309,33.349,36.879,41.712,39.067,42.924,39.282,35.698,32.658,22.262,22.077,24.789,23.345,25.9,32.544,31.348,30.381
17.475,18.867,20.344,21.567,22.884,23.579,24.691,25.508,18.28,19.464,33.287,21.095,22.343,23.244,24.268,24.89,18.069,18.823,19.214,27.412,21.783,22.384,23.105,23.731,18.971,19.336,19.648,20.09,32.088,21.704,22.324,23.111,20.152,21.18,20.241,20.357,21.004,22.411,22.986,24.134,25.573,23.649,22.172,21.939,24.382,24.581,26.982,28.543,44.029,51.234,46.836,37.501,34.646,32.171,32.549,34.005,30.877,54.531,61.533,56.744,62.852,59.378,53.888,73.151,40.69,48.642,54.846,73.228,67.428,67.128,66.489,32.198,22.905,25.999,29.888,33.207,34.496,35.574,36.561,36.305,32.29,32.861,35.876,34.896,36.178,34.871,39.363,38.4,23.013,23.813,26.279,25.66,26.151,31.986,33.992,33.779
21.26,22.159,23.282,24.667,25.212,25.596,26.271,26.72,20.612,21.711,31.604,23.769,24.64,25.446,26.078,26.651,19.481,20.562,21.307,31.699,23.235,24.104,25.044,25.925,21.135,21.302,21.608,21.878,33.871,22.848,24.314,25.156,23.677,25.001,24.012,23.945,23.724,24.393,25.052,25.898,32.398,30.485,29.158,30.001,31.438,33.318,35.093,32.964,51.883,68.653,65.042,52.817,46.119,41.701,43.144,46.089,33.585,89.033,80.18,82.862,75.227,64.2,68.423,92.288,50.399,50.849,57.531,77.534,72.348,76.331,72.185,29.391,30.43,33.503,37.503,40.622,40.873,40.529,40.456,38.586,41.35,39.171,45.448,44.021,45.81,34.693,35.478,41.299,28.041,32.536,34.166,30.634,28.809,31.285,38.891,38.771
20.429,21.431,22.517,23.575,24.557,24.925,25.836,26.351,20.032,20.961,30.435,23.05,23.649,24.545,25.363,26.096,19.568,20.614,21.644,35.587,23.16,23.657,24.478,25.594,20.74,21.005,21.142,21.943,32.64,23.428,24.387,25.626,22.205,22.153,22.089,21.895,21.962,23.721,24.898,25.354,28.734,26.786,24.858,26.47,33.121,30.983,34.524,28.669,53.232,62.727,53.41,45.479,44.619,40.701,40.338,43.33,32.301,72.622,66.772,72.586,79.702,65.527,56.98,96.371,41.952,51.576,60.36,79.875,66.236,61.169,62.663,31.95,27.757,30.942,33.923,35.629,35.25,35.061,36.499,38.448,46.283,50.796,55.612,50.382,47.647,41.48,47.484,48.069,32.088,31.279,30.525,29.341,29.443,29.329,41.813,42.806
16.385,17.336,18.508,19.964,20.863,21.455,22.572,22.877,16.159,17.576,35.48,19.992,20.676,21.385,22.296,22.727,16.076,17.077,17.944,30.32,20.234,20.609,21.487,22.126,17.183,17.549,17.766,18.357,32.654,19.484,20.946,21.235,20.535,20.466,19.369,18.911,18.927,19.851,20.973,22.02,26.312,23.776,21.99,21.726,20.898,21.948,23.64,24.966,48.649,63.041,55.69,43.077,35.536,28.824,29.136,32.045,37.134,78.001,69.315,72.882,66.809,52.452,52.26,86.661,39.992,43.097,46.641,68.363,66.707,61.22,63.635,35.893,23.012,23.529,25.382,28.425,29.938,32.244,34.224,34.021,31.099,32.094,42.148,37.233,34.868,32.747,38.202,39.286,21.681,21.174,22.909,23.566,23.251,34.127,35.164,34.674
17.939,19.179,20.339,21.659,22.768,23.352,24.38,24.623,19.701,20.639,31.898,22.397,23.196,23.823,24.489,24.802,20.956,21.727,22.225,31.883,23.917,24.373,24.796,24.94,21.702,22.377,22.909,23.76,31.802,24.825,24.465,25.787,23.69,25.671,24.913,25.305,25.96,27.498,28.577,29.433,29.749,29.177,28.853,30.498,34.273,32.004,32.165,33.763,51.891,64.068,55.925,48.189,44.765,40.167,38.133,38.888,35.048,52.708,58.699,58.673,63.624,62.654,58.705,75.705,37.821,47.075,51.5,65.235,60.365,61.725,67.882,33.774,23.509,24.985,28.093,30.658,31.525,33.629,36.337,37.894,48.459,41.849,40.623,43.438,44.968,41.401,49.232,51.43,32.511,31.209,25.794,22.624,26.316,28.334,41.33,39.804
20.544,22.008,23.515,25.039,26.202,26.79,27.907,28.147,21.22,22.605,32.016,24.645,25.687,26.673,27.28,27.864,20.025,21.385,22.317,32.323,25.144,25.699,26.596,27.383,21.664,21.841,22.321,22.957,30.556,24.101,25.634,26.163,24.641,23.611,23.696,23.19,22.885,23.834,24.834,25.964,30.932,28.378,26.309,27.454,33.32,30.445,31.777,32.337,52.215,52.015,40.946,33.377,33.164,33.522,35.292,37.836,29.917,57.138,56.148,56.684,55.633,52.285,55.141,75.421,42.649,46.228,54.529,61.462,53.445,52.109,60.878,30.431,25.321,27.655,30.825,31.805,30.295,29.632,31.182,34.001,36.725,32.991,45.258,54.098,51.521,37.473,35.833,43.358,23.573,23.552,26.846,29.933,36.068,31.015,37.819,37.508
16.908,18.135,19.257,20.312,21.108,21.235,22.06,22.273,16.409,17.478,31.888,19.168,19.755,20.308,20.879,21.405,16.277,16.656,17.113,31.26,18.512,19.001,19.705,20.774,16.395,16.712,16.847,17.081,30.877,18.031,19.215,20.323,19.23,19.132,18.019,17.852,17.532,18.167,19.199,20.947,25.286,22.278,20.243,20.855,21.664,24.783,25.481,27.87,48.615,45.552,40.435,38.07,36.235,31.854,30.58,31.364,30.124,47.519,54.255,60.388,64.507,48.873,47.326,59.201,49.59,54.102,57.116,73.814,69.318,60.668,55.466,29.455,26.598,28.856,32.263,34.948,35.296,35.144,36.102,37.144,42.547,32.513,38.226,41.217,52.016,41.087,43.972,45.493,25.768,27.084,27.362,27.723,29.234,31.586,39.279,37.577
17.739,18.327,19.38,20.672,21.723,22.483,23.426,23.935,17.263,17.896,29.351,19.888,20.418,21.658,22.27,22.978,16.42,16.699,16.741,31.418,18.833,19.444,20.269,21.218,15.721,16.123,16.233,16.572,29.535,17.646,18.981,19.36,17.276,17.78,16.961,16.991,17.164,18.041,19.089,19.912,21.657,20.71,19.894,19.766,20.359,22.623,24.272,24.562,48.987,67.447,51.004,35.387,28.8,25.8,26.468,28.73,30.689,52.908,54.767,45.437,47.875,41.595,44.395,51.941,42.187,48.027,51.153,55.345,52.729,48.693,60.916,33.227,22.647,24.018,26.522,27.824,28.438,30.471,33.035,33.976,41.296,38.892,41.215,35.829,37.975,40.16,42.551,41.549,27.701,26.825,22.964,21.405,27.988,28.638,36.223,34.739
13.631,14.785,16.029,17.276,18.576,19.279,20.234,20.79,13.098,14.375,30.433,16.65,17.621,18.38,19.418,19.774,13.58,14.218,15.461,30.125,17.324,18.054,18.542,19.496,13.858,14.493,14.833,15.435,32.186,17.026,18.403,19.233,16.893,18.419,15.489,15.561,16.141,17.288,18.29,19.947,20.237,18.452,17.165,17.766,19.559,22.556,24.364,26.206,39.559,45.022,40.769,31.941,28.023,26.536,27.005,28.325,32.259,55.338,54.177,42.648,47.15,46.132,44.519,69.317,40.832,43.943,48.299,53.725,48.357,48.658,53.19,30.699,25.071,25.081,26.269,27.265,27.33,28.853,32.111,34.448,38.383,31.569,35.479,36.958,40.945,41.503,46.122,47.863,23.373,23.008,23.563,23.806,24.882,29.677,34.876,34.04
15.471,16.289,17.353,18.4,19.51,19.929,20.782,21.164,15.934,16.789,30.991,18.107,18.727,19.507,19.934,20.532,16.014,16.587,16.832,29.859,18.537,18.949,19.887,20.248,16.989,17.428,17.82,18.275,31.635,19.882,19.954,21.583,19.006,20.03,19.016,19.192,19.435,20.466,21.039,21.968,22.858,21.441,20.892,21.512,23.247,24.853,25.053,26.06,40.301,54.762,47.229,39.532,39.584,35.652,34.828,34.623,32.72,65.541,60.984,63.429,53.834,53.921,53.868,79.33,37.452,40.269,47.805,59.948,53.256,57.053,69.601,30.205,21.872,24.074,27.695,30.831,31.694,33.218,36.276,37.864,33.512,37.857,45.993,45.998,46.49,37.938,43.311,43.238,21.773,22.056,22.392,24.131,25.213,30.019,30.956,30.431
