18.359,19.846,21.591,22.96,24.046,24.571,25.629,25.735,19.241,20.609,21.698,22,22.694,23.479,23.951,24.342,19.972,20.531,20.752,21.274,22.322,22.481,22.707,23.442,19.957,20.239,20.339,20.867,21.003,21.795,22.289,24.103,21.746,21.281,20.959,20.922,21.347,23.096,24.656,26.3,26.169,24.151,22.905,23.958,27.63,29.557,37.804,39.827,42.598,54.706,52.31,40.489,37.558,33.697,35.687,41.761,55.267,55.964,50.148,56.662,73.758,53.159,46.926,79.392,35.756,39.913,41.242,41.5,39.657,51.805,61.379,65.758,21.291,23.597,26.381,28.873,31.541,34.608,37.825,39.951,31.032,37.018,46.233,44.692,49.741,44.192,45.275,45.913,24.164,24.621,27.989,27.027,28.056,37.324,43.483,42.555
16.477,17.564,19.082,20.309,21.699,22.737,24.069,24.714,17.596,18.138,19.332,20.19,21.482,22.084,23.593,24.583,18.517,18.36,18.917,19.758,20.809,21.386,22.813,23.868,19.345,19.064,19.532,20.115,20.449,21.737,22.28,24.165,21.922,23.461,22.32,22.282,22.75,24.143,25.652,26.807,28.267,27.157,26.051,27.454,31.559,31.858,34.234,35.04,49.145,67.369,66.971,48.509,41.037,36.951,37.21,40.541,54.686,57.951,66.968,65.372,65.096,64.124,57.605,94.591,47.65,50.282,58.447,65.408,73.822,70.898,67.221,61.436,28.611,30.4,31.831,33.245,33.513,34.2,35.822,37.935,36.347,40.758,45.961,40.166,45.092,39.889,49.804,49.361,24.894,25.112,25.388,22.749,23.915,32.033,46.402,46.8
16.426,17.035,17.986,18.675,19.82,20.568,21.641,22.214,16.608,17.101,17.593,18.393,19.268,20.309,21.165,22.041,17.967,17.883,18.115,18.73,19.919,20.641,21.534,22.514,19.135,19.209,19.265,19.576,20.2,20.545,21.615,23.015,20.783,21.419,21.156,20.37,20.544,21.224,22.802,25.249,29.134,27.759,25.779,26.512,31.256,30.494,35.432,34.579,61.134,71.83,55.83,40.868,36.109,32.218,32.83,35.935,50.181,51.744,55.513,47.487,56.528,52.062,49.28,67.023,33.611,38.714,42.026,47.242,53.373,60.873,63.887,67.818,22.293,23.948,26.325,29.32,31.236,33.565,35.701,37.937,36.079,35.84,50.963,52.528,56.586,44.994,50.102,54.049,26.531,25.195,22.223,22.717,25.032,30.868,37.932,39.066
16.133,17.965,19.809,21.473,22.885,23.882,25.095,25.833,16.347,17.8,19.45,20.578,21.258,22.507,23.574,24.422,15.775,16.692,17.846,18.721,20.209,21.357,22.511,23.429,17.541,17.939,18.56,19.632,20.449,21.896,22.642,25.885,21.404,22.56,21.898,22.285,22.116,24.625,27.001,29.531,29.842,27.82,26.084,28.867,37.215,37.45,40.062,39.77,57.804,62.055,50.344,45.654,43.648,40.042,40.561,42.393,48.734,53.228,53.756,58.325,59.742,57.868,53.428,73.606,39.468,41.423,42.952,53.117,54.924,51.551,54.007,58.942,22.316,24.376,26.817,28.863,30.965,33.428,36.826,39.756,36.972,37.388,42.151,41.069,44.904,43.918,46.842,47.788,23.862,21.804,21.487,23.806,28.768,36.45,42.306,42.981
16.846,17.504,18.361,19.432,20.392,21.369,22.74,23.113,17.737,18.244,19.058,19.779,20.727,21.103,22.464,23.351,19.054,19.205,19.146,19.95,20.827,21.6,22.512,23.834,20.158,20.034,20.088,20.428,21.096,22.315,22.995,26.093,23.095,23.494,22.345,22.53,22.544,24.845,26.933,30.508,30.211,27.03,25.338,25.202,28.542,30.191,32.042,34.139,54.551,63.649,49.945,37.033,35.676,34.671,35.789,37.707,56.458,63.399,59.733,60.506,65.242,60.192,50.655,68.599,43.812,40.175,45.169,55.758,57.882,51.274,58.565,62.71,24.199,25.789,28.159,30.04,31.56,34.291,37.115,38.889,42.157,35.199,43.997,36.48,36.338,40.655,44.523,49.04,28.228,26.766,23.328,21.866,22.579,30.238,40.059,40.479
12.65,13.571,14.944,16.056,16.922,17.862,18.802,19.249,12.581,13.47,14.937,15.505,16.431,17.302,18.156,18.896,12.541,13.232,14.281,15.175,16.636,17.338,18.953,19.411,13.897,14.266,14.464,15.421,16.356,17.452,18.824,20.477,16.195,23.817,16.912,16.949,17.22,18.432,19.393,21.25,20.583,20.734,20.691,21.968,23.749,26.7,28.65,31.891,37.046,58.942,61.51,46.171,37.157,30.886,28.771,30.546,47.288,53.578,57.436,56.177,55.77,46.422,40.389,58.643,35.262,43.079,52.868,64.785,66.106,54.946,57.653,57.871,24.712,27.086,30.203,31.919,32.6,34.899,38.366,39.482,43.602,40.067,46.66,49.551,49.277,43.83,51.341,50.973,21.687,22.763,23.238,26.092,20.961,26.213,34.999,36.234
18.187,19.306,20.804,22.274,23.624,24.224,25.168,25.641,19.069,20.318,21.406,22.248,22.96,24.285,24.939,25.491,19.716,20.301,20.551,21.573,22.815,23.813,25.23,25.81,19.981,20.549,21.25,21.579,22.184,23.296,24.386,25.647,46.102,23.855,23.135,23.125,22.925,23.866,24.41,24.852,29.131,27.179,26.031,26.783,31.705,32.223,37.298,38.241,50.767,58.828,46.311,39.134,39.898,37.079,37.314,40.321,48.545,53.382,58.635,53.067,60.218,54.288,49.293,62.498,36.772,40.395,50.964,63.747,64.532,52.817,64.863,64.103,21.743,24.452,26.888,29.664,32.045,34.524,37.244,39.824,44.959,44.698,48.009,39.643,38.51,38.09,47.99,55.403,28.56,32.048,29.57,28.071,26.999,34.222,44.352,45.498
16.306,17.483,18.568,19.705,20.537,21.022,21.721,21.701,17.025,17.899,18.752,19.494,20.131,20.356,20.685,20.847,17.405,18.089,18.914,19.502,20.194,20.266,20.266,20.132,18.217,18.449,18.617,18.871,18.983,18.988,19.674,19.195,133.36,19.848,19.118,19.13,18.949,19.19,19.417,19.184,23.952,21.393,20.395,21.897,28.341,29.139,31.234,27.955,37.664,44.643,42.542,32.794,31.637,30.439,29.831,29.383,41.594,48.452,59.819,51.697,57.634,48.228,46.688,71.395,35.635,41.058,43.934,57.447,58.594,53.336,54.172,57.044,23.283,26.572,29.492,31.667,32.865,33.62,34.412,34.34,45.139,38.419,42.124,40.868,54.677,37.437,41.729,44.503,21.412,21.186,20.799,23.564,27.122,33.107,36.092,36.245
12.267,12.774,13.769,14.804,15.998,16.664,17.521,18.1,12.577,13.378,14.401,14.98,15.746,16.622,17.341,17.927,13.391,14.093,14.222,14.967,15.897,16.529,17.581,18.368,14.52,14.851,14.877,15.098,15.262,16.213,17.19,18.03,18.795,16.079,15.178,14.923,14.732,15.4,17.241,19.459,19.064,17.481,16.697,17.183,18.834,22.146,23.383,23.571,29.867,40.51,36.049,30.389,27.591,24.734,24.825,25.603,38.521,41.557,46.129,39.86,46.088,38.122,37.536,48.705,38.093,42.32,47.871,55.728,55.314,48.112,53.284,56.885,21.886,22.574,25.284,27.432,27.503,27.556,29.356,30.642,37.125,36.706,40.936,44.874,52.757,34.708,42.932,44.248,20.429,20.539,21.548,21.43,20.04,24.482,32.46,33.181
12.864,14.106,15.738,17.15,18.915,19.949,21.061,21.996,13.026,14.209,15.494,16.733,17.967,19.343,20.307,21.299,14.127,14.187,14.957,15.809,17.193,18.342,19.248,20.326,13.279,13.783,14.273,14.896,15.596,16.745,18.468,20.61,16.738,16.525,14.75,15.117,16.024,17.959,20.96,24.66,18.329,17.018,16.424,18.211,20.774,23.591,26.615,30.054,31.194,39.526,39.35,34.732,33.655,32.074,33.124,36.11,47.611,52.115,49.164,51.421,61.828,47.491,43.993,61.281,37.599,48.215,52.26,61.533,57.905,52.421,50.345,53.542,23.196,26.55,29.508,31.814,32.248,31.831,32.515,33.06,39.817,43.037,40.89,39.628,50.491,40.045,48.461,55.251,21.526,22.822,19.995,20.813,24.711,31.792,36.742,36.88
