21.324,22.941,27.763,31.113,20.698,23.464,26.058,28.369,21.352,23.112,33.315,27.214,21.955,23.233,24.648,25.851,21.157,23.085,24.041,28.84,25.396,23.692,23.757,24.54,25.277,23.295,23.037,24.697,35.964,22.497,22.683,26.044,1.771,21.471,22.751,28.875,22.9,22.692,25.244,32.31,24.852,24.458,26.639,31.596,25.55,27.835,32.026,35.501,31.392,30.248,32.12,37.815,60.751,40.185,34.31,36.038,28.837,53.811,44.844,50.261,51.667,45.941,55.567,66.504,48.451,51.357,43.543,52.182,35.103,43.324,51.02,33.906,31.003,35.057,40.272,49,32.096,35.935,40.299,51.923,49.379,53.987,52.195,62.8,64.024,66.622,57.842,79.304,65.805,51.999,50.587,91.158,37.743,30.554,40.939,59.996
19.285,21.649,24.857,27.531,18.716,21.516,23.899,25.868,18.964,21.289,31.691,25.785,19.031,21.666,23.803,25.602,19.746,22.069,24.303,29.233,22.145,23.83,25.12,26.114,23.539,24.277,24.232,25.953,30.984,23.154,23.331,26.036,1.9135,24.205,23.232,31.256,28.223,27.155,26.676,34.377,32.612,28.162,30.314,39.146,30.668,31.22,40.65,46.479,34.166,34.927,40.225,50.854,58.041,46.024,41.941,46.746,32.134,66.177,54.932,69.955,46.252,54.167,61.578,89.97,40.792,43.155,45.845,57.785,35.994,45.246,51.594,31.664,32.517,41.201,47.264,55.332,31.52,41.112,48.614,58.657,45.087,57.01,60.441,73.285,64.174,67.697,62.029,101.23,56.512,65.686,38.614,94.425,31.782,32.906,35.458,54.349
22.046,23.798,28.582,31.581,21.351,24.938,27.517,29.543,22.068,24.645,32.373,29.447,22.7,25.538,27.563,29.147,22.613,25.464,27.486,34.077,26.16,26.846,27.674,29.28,27.265,26.998,27.26,28.862,28.605,25.958,25.698,28.376,1.8765,25.392,25.138,28.15,29.245,25.832,26.674,27.169,26.286,25.848,26.393,33.777,25.218,24.875,26.544,29.914,25.431,23.892,26.688,30.489,40.884,30.065,31.233,33.198,32.22,46.542,43.335,53.437,46.831,51.041,48.839,68.48,49.735,56.578,47.039,52.361,48.328,61.473,48.212,30.321,38.969,47.089,40.801,50.845,33.804,40.831,43.342,57.844,43.369,53.732,60.291,68.642,69.745,59.493,59.52,85.22,80.212,59.803,53.598,93.712,42.743,29.647,42.112,58.008
42.142,54.679,71.595,78.132,43.944,56.129,63.258,67.361,44.925,53.482,31.62,63.516,44.592,52.124,57.008,59.004,41.591,50.112,54.415,32.141,45.064,48.698,51.915,53.581,45.634,48.289,50.389,52.411,31.078,48.044,50.108,51.417,1.8612,49.513,50.381,51.707,47.062,51.783,55.017,53.193,43.849,51.488,56.611,58.783,42.083,49.739,54.732,61.223,41.055,47.048,53.746,62.338,52.388,49.926,57.86,62.417,30.043,57.515,69.45,66.306,51.334,65.97,78.926,78.73,47.909,65.76,72.785,78.36,44.754,63.84,67.165,29.218,45.285,66.202,80.245,107.48,47.37,78.622,100.68,139.84,70.429,116.67,128.42,170.89,111.92,124.68,142.29,208.81,137.96,98.973,147.24,257.35,61.756,32.061,124.2,165.14
28.764,35.926,47.501,52.849,30.723,38.059,43.693,47.201,31.765,37.877,28.049,45.664,31.879,37.349,41.454,43.58,29.191,35.872,40.321,32.326,31.943,34.606,38.52,41.458,32.556,34.296,37.384,41.376,30.35,33.433,37.038,41.476,1.8254,33.993,36.76,42.878,120.67,33.564,38.662,42.29,59.696,33.949,38.688,46.472,33.135,33.692,37.545,43.574,34.135,34.581,38.718,44.122,51.963,41.001,44.107,46.485,27.539,51.581,56.075,61.857,44.821,55.538,63.162,78.042,44.698,52.01,55.793,62.991,43.183,52.996,60.898,29.765,41.239,51.745,62.295,77.116,43.855,59.257,77.572,100.47,61.911,90.6,113.39,135.27,91.644,114.48,116.75,191.1,84.321,105.96,98.79,174.36,40.729,30.123,82.458,103.63
30.445,36.648,45.294,49.345,31.503,37.992,42.42,45.51,32.19,37.435,31.631,44.521,32.378,36.887,40.302,43.279,31.301,35.498,39.223,30.778,32.638,34.54,38.002,42.135,30.955,32.757,36.647,41.224,30.271,31.26,36.255,41.422,1.7976,30.887,36.657,42.237,473.76,31.015,38.914,42.714,584.76,33.046,38.094,49.25,33.032,32.587,37.556,42.97,35.257,31.727,35.608,43.307,54.492,33.845,37.11,42.949,31.841,43.277,47.835,51.978,56.31,48.302,50.515,58.606,50.831,49.784,56.441,66.845,40.471,52.396,65.152,30.436,35.471,47.551,59.464,75.753,34.052,50.936,65.388,83.296,44.257,73.948,89.024,98.392,57.176,79.256,90.705,114.58,67.502,69.966,88.019,144.99,36.819,33.158,70.416,89.718
25.531,29.587,35.818,39.328,25.941,30.552,33.714,36.314,25.945,29.889,31.948,35.389,26.145,29.296,32.087,34.078,26.193,28.68,30.902,31.593,26.517,28.551,30.222,31.693,27.031,27.564,29.805,32.29,30.059,27.384,29.656,33.019,1.7686,28.802,30.945,33.506,53.867,29.514,31.741,33.769,203.77,30.114,32.295,34.459,26.417,30.47,36.252,38.664,26.949,30.787,34.829,40.29,38.545,38.052,35.961,39.031,32.257,49.701,41.371,46.413,43.825,44.109,42.907,53.458,44.343,46.81,47.973,64.342,42.875,49.386,52.312,32.12,40.223,47.353,52.92,66.013,38.775,51.284,59.159,74.057,49.813,72.344,74.334,90.452,63.161,66.267,76.208,96.842,59.318,59.368,66.178,115.03,33.502,32.75,51.352,68.87
31.047,38.838,50.24,56.014,32.161,40.203,45.703,49.633,32.876,38.888,34.072,47.535,32.163,37.906,41.934,45.205,30.105,36.215,39.876,31.433,32.231,36.081,38.103,41.165,33.218,36.004,38.102,40.533,32.952,36.03,38.002,41.121,1.7445,37.876,38.795,42.803,37.04,37.456,40.839,44.226,46.378,36.828,40.641,49.413,31.395,34.809,38.087,46.242,31.796,33.276,38.658,49.084,47.489,37.834,42.409,53.055,31.47,51.911,52.669,66.231,49.719,59.65,62.86,75.968,65.449,77.222,65.432,70.113,59.253,82.981,75.961,30.041,49.673,64.429,70.288,87.257,49.456,65.766,87.032,106.34,74.539,96.026,140.34,139.18,95.288,113.62,138.86,185.02,94.577,128.68,100.28,184.54,42.899,32.24,85.016,112.77
28.302,33.128,41.959,46.212,28.304,34.471,39.043,41.931,28.586,33.621,33.907,40.292,28.893,33.018,36.191,37.669,27.12,31.75,34.188,32.016,27.957,29.926,32.652,34.708,27.904,29.134,31.464,33.486,27.91,27.975,30.685,33.52,1.7003,27.969,30.474,34.916,26.445,27.825,30.899,36.378,27.229,27.91,31.731,40.791,26.634,28.151,33.127,39.277,32.015,30.622,32.992,38.261,60.15,41.658,36.901,39.012,31.121,57.55,47.89,52.24,41.881,53.477,48.733,58.683,39.653,53.42,50.485,62.641,34.519,54.381,56.088,31.016,31.813,44.65,53.609,67.73,36.972,48.541,63.734,84.892,64.141,76.736,93.293,116.87,100.45,89.714,92.024,163.02,103.99,77.787,88.204,154.02,51.594,33.653,68.031,86.672
23.029,29.042,38.399,42.979,25.392,31.727,36.813,40.068,27.561,32.57,34.53,40.056,28.966,33.068,36.811,39.45,29.868,34.149,36.817,34.081,34.418,36.315,37.243,39.249,35.942,37.558,38.343,39.609,30.704,36.339,38.556,40.593,1.6575,34.859,39.341,43.824,31.953,35.099,39.334,43.852,35.282,31.721,38.768,44.042,32.621,30.21,34.628,41.639,31.966,31.56,34.966,41.361,47.036,38.895,38.506,40.455,31.658,51.249,47.181,47.005,42.174,50.787,48.772,59.553,44.71,65.227,48.878,69.988,41.246,60.523,61.411,33.084,33.981,46.376,54.928,69.865,31.224,42.352,60.744,76.799,48.785,60.649,88.035,89.402,76.831,83.605,87.149,95.626,74.194,83.562,77.144,119.75,35.434,29.067,60.512,77.091
22.955,28.089,35.463,39.814,23.666,29.371,33.294,36.569,24.368,28.723,33.29,35.731,24.632,28.32,31.789,34.636,23.877,27.385,30.814,27.696,25.793,26.548,29.362,32.939,25.103,26.087,28.615,32.286,35.032,24.948,28.382,32.332,1.6427,24.626,28.28,34.906,21.324,25.048,27.996,35.376,22.04,24.632,26.269,35.074,20.599,25.07,28.183,34.305,25.455,27.92,29.917,36.723,52.956,39.175,35.027,38.694,33.307,54.683,45.182,55.959,36.146,47.858,41.216,59.332,47.123,55.005,43.139,55.289,45.482,59.811,46.199,32.17,40.195,50.162,50.213,61.211,35.898,51.571,61.513,69.824,47.999,76.121,92.689,80.915,76.935,86.966,82.047,88.379,73.175,89.914,68.245,114.37,36.208,34.174,51.784,70.293
19.168,23.81,31.257,35.616,19.212,24.42,29.154,32.415,19.516,23.888,31.177,31.668,19.225,23.771,27.68,30.628,19.653,23.064,26.724,33.693,21.209,23.375,26.553,29.25,21.834,24.096,25.993,29.038,29.209,23.558,26.459,29.518,1.6358,25.08,26.931,31.488,24.945,26.714,29.466,33.612,24.67,27.123,29.899,38.632,23.396,27.547,34.43,40.798,25.692,27.843,31.75,38.819,43.552,32.913,32.683,36.8,30.728,40.597,40.069,48.251,45.095,46.52,40.999,57.302,50.94,58.663,48.585,56.04,46.914,60.335,55.895,28.926,40.825,50.311,49.945,53.467,39.243,52.968,57.967,63.942,54.575,77.725,81.111,82.712,67.663,92.287,80.797,110.81,67.412,78.332,68.237,128.86,33.338,33.535,48.164,73.13
26.101,30.972,38.787,43.083,25.645,31.814,35.987,39.108,25.843,31.066,33.016,38.06,25.441,30.83,34.301,36.44,23.667,29.415,33.438,29.884,23.638,28.321,32.301,35.603,23.799,27.807,31.509,34.673,30.677,27.164,30.754,34.686,1.5851,28.679,30.287,36.729,27.99,29.935,32.729,37.758,26.317,29.415,32.888,42.231,25.485,28.983,35.785,43.297,28.072,31.041,36.156,43.733,44.117,38.545,39.816,43.931,32.534,50.592,48.838,55.174,46.482,51.623,48.91,62.492,55.901,77.359,62.871,74.22,53.526,76.759,73.853,33.122,42.782,59.503,63.947,76.443,35.991,58.134,68.095,83.121,47.949,89.131,94.313,101.78,79.259,92.528,88.157,132.96,78.751,80.905,83.365,146.81,40.083,30.619,61.199,82.266
19.232,24.52,33.218,37.944,20.053,25.879,30.32,33.777,21.193,25.648,33.194,32.868,21.295,25.577,28.788,31.697,20.743,25.269,28.408,31.428,22.699,25.753,28.626,31.183,23.86,26.435,28.189,30.89,33.234,27.312,28.051,31.102,1.5918,30.16,29.687,34.025,29.96,34.426,34.383,36.647,31.068,34.196,36.474,40.403,32.527,33.19,33.189,35.822,36.153,32.678,31.954,35.123,56.249,41.005,35.977,37.091,33.022,54.901,51.3,52.917,45.685,51.921,53.494,67.775,41.351,57.858,47.333,51.758,36.548,56.461,49.319,30.488,32.883,44.696,48.023,58.707,33.472,46.585,54.98,72.918,50.249,72.981,70.254,92.238,85.576,70.338,82.006,112.2,87.071,67.55,67.543,138.31,38.121,31.599,56.59,79.506
